id_str;day;anonymized_text
1241728347836755968;2020-03-22;@mention WOOW, je la comprend elle a dit une vérité absolue.dans les 5000 il y en qui ont été déjà infectés même avant le confinement les symptômes n’apparaissaient pas [url] y’en a qui ont pas de ressources, rien pour manger en confinant ils sont partis bosser +SDF.
1242877735099400192;2020-03-25;"🤒#confinementJour9 : ma compagne est testée positive au #COVID19. Toux, fièvre, faiblesse générale, courbatures.
On vit à quatre (avec deux adolescents) dans un appart.
Les jours à venir vont être tendus."
1242908896492167178;2020-03-25;@mention Soulagée qu'il aille mieux. Il est sorti après combien de jours d'hospitalisation? C'était quoi ses symptômes?
1243538204877295621;2020-03-27;@mention Ah c’est ça en fait, il a pas compris ce que font les autres et le concept de personnes a symptomatiques...
1245350582916911104;2020-04-01;@mention @mention J'ai fait boire une bouteille de sirop pour la toux à une copine quand j'avais 4 ans, au bon temps de l'éthanol et de la codéine. Elle a super bien dormi. En revanche, de mémoire, la bouteille de shampooing était probablement superfétatoire...
1247115778173829120;2020-04-06;@mention Oui pas de symptôme grave
1249997118795845635;2020-04-14;@mention @mention @mention Il l’a dit hier fallait écouter. Seuls ceux présentant des symptômes
1251091744776753152;2020-04-17;#podcast 78: les porteurs sains sans symptômes qui rêvent de leur ticket de #Deconfinement les #saintnicolasduchardonnet les #hypocondriaques les mecs qui connaissent quelqu’un qui connaît qqu ...👉🏻 [url]
1255052194664964098;2020-04-28;"@mention @mention ah là là, hier un voisin éloigné a abreuvé le quartier de ses ""redémarrages"" pré-déconfinement. Moteur de voiture et moto poussés dans les tours, à tout casser, un bruit horrible, je sentais d'ici l'odeur symptomatique des gaz et huile ou diesel/essence chauffés pour rien."
1257746355516321794;2020-05-05;@mention Mdrrrr bonne soirée à tous le monde sauf à ceux qui ont 39 de fièvre
1259503396635185152;2020-05-10;"@mention Je me suis posé la même question il y a quelques jours et j'y ai trouvé grosso modo la même réponse !
une incertitude que je n'arrive pas à documenter : c'est la part de *malade* (asymptomatique &amp; symptomatique) chez les 0-10 ans &amp; les 10-20 ans. une idée / source ?"
1262728344979804162;2020-05-19;"🎥@mention dans #le23h : le virus circulait en Chine dès octobre. 

🏋️‍♀️ #Plusieurs athlètes dont des Français ont manifesté des symptômes. 

🪖 @mention dément.

📚Edifiante enquête de @mention à #Wuhan 
#Covid_19 #WuhanVirus [url]"
1263247963176030210;2020-05-21;Les filles vous aussi vous avez les symptômes mais la rivière en passe pas
1263426094939738112;2020-05-21;Symptômes dissociatifs : désorganisation de la pensée, des paroles, des émotions et comportements. Le patient est moins attentif, présente des difficultés à se concentrer, mémoriser, apprendre.
1266144019106664448;2020-05-29;@mention C horrible t’a encore les symptômes toi ?
1270339052202582016;2020-06-09;elle doit avoir du mal à respirer [url]
1272597563691151360;2020-06-15;@mention @mention @mention @mention Moi le niveau actuel des tests ça me va, en fait, on imaginait qu'on aurait beaucoup plus de cas avec  symptômes
1279394516034822144;2020-07-04;@mention Tousser !!
1280304593528905731;2020-07-07;40 de fièvre et 48h sans manger et dormir we driving to hell
1281483702141362177;2020-07-10;Quand la sensation de malaise s'installe et s'aggrave, c'est les signes annonciateurs toujours sans la fièvre. Quand le Praticien aux urgences vous voit, vous faites la radio, cela où on va déterminer si c'est la pneumonie virale ou bactérienne. [url]
1283132886204534784;2020-07-14;@mention Ta perdu le goût ?
1283470672602238976;2020-07-15;@mention T'as des symptômes ?
1283674525180334080;2020-07-16;Tests virologiques ou sérologiques : où et comment se faire dépister du Covid-19 ? — via @mention // les labos sont débordés par des demandes de gens qui n ont aucun symptôme qui veulent savoir avant de partir en Vacances.! Dixit mon labo...  [url]
1294601288408354817;2020-08-15;@mention Fait attention aux symptômes ... tu as étais voir un médecin ? 😮 attention à toi mon chaton 🙏🏻❤️
1299398481430351873;2020-08-28;"@mention @mention Maintenant c'est l'inverse : y'a plus de cas symptomatiques que de cas asymptotiques.
#COVID19"
1302602473136324608;2020-09-06;J’ai mal à la gorge d’une puissance c’est trop
1302653700293394433;2020-09-06;"Les fascinantes ""cuillers à fard"" égyptiennes du @mention (1400-1600 av JC)
Un canard toussé 😍
Un chien couché 😍
Un bouquetin attaché 😍
Des nénuphars, des lotus... 
Tellement de moments de vie saisis [url]"
1304858517610921986;2020-09-12;Premier concert de l’année et je le quite en début de première partie car mal de gorge, frissons et courbatures. [url]
1306682557476601856;2020-09-17;"« Un des symptômes du Covid-19 est l'absence du goût »

Les fans de Jul : [url]"
1307423156186083330;2020-09-19;@mention Et malade légers et malades grave. J'ai eu les symptômes en mars. Pas besoin d'hospitalisation.
1308099110369742848;2020-09-21;@mention @mention Ils gèrent mal. Je vais me faire faire un test sérologique car pas de symptômes. Juste pour avoir un certificat.
1309465074617200641;2020-09-25;"@mention @mention 
Najat Vallaud-Belkacem pointe du doigt les symptômes d’une nouvelle fracture sociale!!
[url]"
1309531451671621632;2020-09-25;Gamins qui ne sont peut-être pas toujours symptomatiques mais qui vont aller voir leurs grands-parents ce week-end, des personnes potentiellement fragiles, pour ceux qui ne sont pas testés ou pas considérés comme cas contacts.
1311388265027719168;2020-09-30;@mention @mention @mention C'est clair et c'est symptomatique des joueurs français justement. Le seul qui a tiré le max de son potentiel c'est Simon et aussi Tsonga dans une moindre mesure qui a le plus beau palmarès du tennis français depuis Noah.
1312895433220460544;2020-10-05;Impossible de dormir alors que je suis fatiguée uu en plus j'ai du mal à respirer. Fait chier
1313088683747217408;2020-10-05;"Licencié pour ""faute grave"" après être allé travailler en présentant les symptômes du Covid-19 | via @mention [url]"
1315445606643630080;2020-10-12;"Liste non exhaustive des diff symptômes du SOPK :
- Trouble de l'ovulation (dysovulation ou anovulation) : cycles irréguliers, longs voir aménorrhée (=absence de règles)
- Hyperandrogénie clinique : acné, hirsutisme (=apparition d'une pilosité répartie selon un type masculin)"
1317008326492889088;2020-10-16;Fièvres #artbyquibe #lignart #linedrawing [url]
1317162559389241350;2020-10-16;Mdrrrr j’me contiens de tousser parfois
1324369103457554433;2020-11-05;« Des chercheurs du MIT ont mis au point une solution à même d'établir un pré-diagnostic de contamination par le #COVID19, à partir de l'analyse automatique d'une toux. Cette solution pourrait à terme être intégrée à une application mobile. » [url]
1326908608454537217;2020-11-12;@mention Parceque tu as de la fièvre ?
1327199635132346368;2020-11-13;@mention On dirais un sirop pour la toux 😭
1327253112965521411;2020-11-13;"@mention T’as le corona mec
Jsuis entré dans ta chambre et j’en ai déduit que si t’arrivais a resté 48h dedans c’est que t’avais perdu l’odorat"
1201650692139687936;2019-12-03;Humeur terne, perte de tonus, irritation fréquente, peur du lendemain, crises de larmes, remises en cause, tristesse permanente, troubles du sommeil... Si de tels symptômes s'installent et persistent, vous risquez fort de commencer une dépression = moi #despress #why #flute
1213880028112531456;2020-01-05;Si un jour on m’avait dit qu’une conférence s’appellerait “les journalistes et les gens”... symptôme de la disgrâce d’une profession. #media [url]
1215505844688904192;2020-01-10;Bon vendredi à tousses ! [url]
1222602798354878464;2020-01-29;Perso, j'aurais simuler une bonne toux. Je serais parti sans payer ✌ [url]
1228801901275250689;2020-02-15;"1 point...
Cruelle fin de match, mais pas si illogique que ça compte tenu de nos soucis en conquête et trop nombreuses fautes...
#FievreSR #SFPSR [url]"
1232227188293931014;2020-02-25;"Ce matin en faisant mon tai-chi-chuan, j'ai cligné des yeux et j'ai toussé deux, trois fois pour faire de la place autour de moi. ;-)"
1233078188483502080;2020-02-27;Pour la peine je bien tousser sur lui .
1233328464691900416;2020-02-28;j'attends d'avoir de la fièvre pour y aller? je stresse
1234543172778385416;2020-03-02;Les gens y tousse 2 fois ils ont la goutte au nez y vont a l’hôpital crier qu’ils ont le Corona , tu m’étonne que ce monde y va mal y’a que des coquelets je suis choquer du raisonnement des gens
1234755016914853894;2020-03-03;#QuestionsCoronavirus aujourd'hui l'agence de santé retrace le parcours d'un positif simplement 24h avant la déclaration de symptôme. Est-ce suite à une meilleure connaissance des moyens de transmission ? Ou qu'avec la multiplication de cas chercher plus loin devient difficile?
1234931574187143169;2020-03-03;"Stade 3 -

Tu tousses tu perds [url]"
1235528775938576385;2020-03-05;Ça fait 3 semaines que j'ai une toux qui part pas, mais là depuis quelques jours on me regarde trop mal, y a une dame qui a changé de place à la gare pour s'éloigner mdr le virus rend les gens zinzin
1235854706607456256;2020-03-06;"@mention Vous me faites TOUSSER :
Non pas par le #coronavirus mais par vos #Valeurs :
•Vous  abandonnez un @mention en pleine crise 
•Votre opportunisme pour récupérer un poste à @mention 
•Vs ratissez les #LGBT avec votre liste La Manif Pour Tous
 
#LREM Vs êtes sans gêne #ECOEUREE [url]"
1236955557279531009;2020-03-09;[#coronavirus #COVIDー19] Visiteurs @mention @mention : merci de respecter les consignes de protection des patients hospitalisés. Pas + d’une personne par visite - Interdiction des visites pour les personnes mineures et pour toutes personnes présentant des symptômes #civisme [url]
1238219639399858186;2020-03-12;Si vous ressentez: Maux de tête / difficulté à respirer / accélération du rythme cardiaque / nausées / maux de cœur / difficultés digestives / désorientation/ anxiété existentielle - Ce sont des signes que vous commencez à réaliser que vos enfants sont à la maison dès lundi 😂
1238419665254264835;2020-03-13;sans rire je me sens mal depuis 2jours je tousse à mort, j’ai trop de mal à respirer et j’ai chaud mais j’ai perdu ma carte vitale donc j’appelle pas le 15 mdrr
1238563038078386176;2020-03-13;Covid-19 : temps d'incubation, origine du virus, symptômes, mutation, par Aurélie  Blaize : [url] via @mention
1238942972659597314;2020-03-14;En plus d’être confiné chez moi ma mère ma confiné dans ma chambre psq je tousse
1239655510846115841;2020-03-16;Quand je tousse, je commence à regretter de m'en battre les couilles du corona, jdoute fort de moi et j'ai peur, j'ai trop ft la maline [url]
1239863397581193218;2020-03-17;Rosny 2 /93/carrefour. Queue dehors /foule dedans/ Distance 1 m non respectée /impossible dans les rayons/en caisse idem/les gens se collent/ ça tousse genre normal/ #dégoûtée #faitbienfairelescourses
1239903321915351040;2020-03-17;@mention @mention Tousser sur des keufs, se battre en magasin pour un pasuet de pâtes, entrer dans une réserve, c’est exactement le même comportement de débile
1239931522137931777;2020-03-17;#CORONAVIRUS Afin de garantir la disponibilité du paracétamol, les pharmaciens ne pourront délivrer sans ordonnance qu'une seule boîte de paracétamol (500 mg ou 1 g) par patient ne présentant aucun symptôme et 2 boîtes (500 mg ou... [url] via @mention
1241482414117007363;2020-03-21;Bon bah j’ai quelques symptômes super
1241509934765916160;2020-03-22;@mention Il tousse un peu à 0:09 quand même
1241633145314820097;2020-03-22;@mention @mention J'ai été dans le même cas que vous (sauf que je n'ai pas mis les pieds chez mon médecin -cf les consignes- et il m'a posté une ordonnance). Courage! Sachez que si vos symptômes ne sont pas graves, vous devriez guérir en moins de 2 semaines. C'est mon cas. Tout va bien maintenant.
1241700727052959750;2020-03-22;Mon mec a un rhume + mal de tête (j’suis sur de la fièvre car il a très froid pour rien) j’vais peter un câble.
1241909326438182912;2020-03-23;@mention @mention On est pas tousse comme sa tu sais ...
1242036105580593153;2020-03-23;@mention @mention J'ai lu les différents analyses suite à la publication du Professeur Raoult, la tranche d'âges est entre 18 et 65 ans avec un état fiévreux uniquement. Aucun retour de tests sur les personnes avec pathologie lourdes.
1242200952083546112;2020-03-23;@mention C’est le corona virus, symptômes qui régressent en quelques jours
